"","region","freq","BORO","REST","orival","value"
"34","10036",1435,"new york",488,2.9405737704918,"2.8-2.99"
"35","10037",75,"new york",26,2.88461538461538,"2.8-2.99"
"36","10038",439,"new york",159,2.76100628930818,"2.6-2.79"
"37","10039",77,"new york",25,3.08,"3.0-3.19"
"38","10040",193,"new york",56,3.44642857142857,"3.4-3.59"
"39","10044",15,"new york",9,1.66666666666667,"< 2.6"
"40","10065",500,"new york",165,3.03030303030303,"3.0-3.19"
"41","10069",8,"new york",4,2,"< 2.6"
"42","10075",233,"new york",80,2.9125,"2.8-2.99"
"43","10103",3,"new york",2,1.5,"< 2.6"
"44","10110",2,"new york",1,2,"< 2.6"
"45","10111",7,"new york",4,1.75,"< 2.6"
"46","10112",28,"new york",12,2.33333333333333,"< 2.6"
"47","10119",30,"new york",14,2.14285714285714,"< 2.6"
"48","10128",430,"new york",136,3.16176470588235,"3.0-3.19"
"49","10153",3,"new york",1,3,"2.8-2.99"
"50","10154",2,"new york",1,2,"< 2.6"
"51","10165",1,"new york",1,1,"< 2.6"
"52","10167",4,"new york",3,1.33333333333333,"< 2.6"
"53","10168",9,"new york",4,2.25,"< 2.6"
"54","10169",31,"new york",15,2.06666666666667,"< 2.6"
"55","10173",1,"new york",1,1,"< 2.6"
"56","10174",5,"new york",3,1.66666666666667,"< 2.6"
"57","10271",6,"new york",2,3,"2.8-2.99"
"58","10279",6,"new york",2,3,"2.8-2.99"
"59","10280",61,"new york",29,2.10344827586207,"< 2.6"
"60","10282",36,"new york",17,2.11764705882353,"< 2.6"
"61","10301",250,"richmond",83,3.01204819277108,"3.0-3.19"
"62","10302",168,"richmond",53,3.16981132075472,"3.0-3.19"
"63","10303",59,"richmond",25,2.36,"< 2.6"
"64","10304",100,"richmond",35,2.85714285714286,"2.8-2.99"
"65","10305",268,"richmond",82,3.26829268292683,"3.2-3.39"
"66","10306",259,"richmond",84,3.08333333333333,"3.0-3.19"
"67","10307",57,"richmond",20,2.85,"2.8-2.99"
"68","10308",134,"richmond",43,3.11627906976744,"3.0-3.19"
"69","10309",134,"richmond",54,2.48148148148148,"< 2.6"
"70","10310",177,"richmond",54,3.27777777777778,"3.2-3.39"
"71","10311",2,"richmond",1,2,"< 2.6"
"72","10312",196,"richmond",73,2.68493150684932,"2.6-2.79"
"73","10314",446,"richmond",155,2.87741935483871,"2.8-2.99"
"74","10451",357,"bronx",145,2.46206896551724,"< 2.6"
"75","10452",276,"bronx",90,3.06666666666667,"3.0-3.19"
"76","10453",226,"bronx",86,2.62790697674419,"2.6-2.79"
"77","10454",197,"bronx",67,2.94029850746269,"2.8-2.99"
"78","10455",215,"bronx",81,2.65432098765432,"2.6-2.79"
"79","10456",180,"bronx",66,2.72727272727273,"2.6-2.79"
"80","10457",209,"bronx",75,2.78666666666667,"2.6-2.79"
"81","10458",421,"bronx",150,2.80666666666667,"2.8-2.99"
"82","10459",168,"bronx",62,2.70967741935484,"2.6-2.79"
"83","10460",111,"bronx",51,2.17647058823529,"< 2.6"
"84","10461",381,"bronx",142,2.6830985915493,"2.6-2.79"
"85","10462",354,"bronx",137,2.58394160583942,"< 2.6"
"86","10463",270,"bronx",96,2.8125,"2.8-2.99"
"87","10464",91,"bronx",33,2.75757575757576,"2.6-2.79"
"88","10465",180,"bronx",64,2.8125,"2.8-2.99"
"89","10466",219,"bronx",85,2.57647058823529,"< 2.6"
"90","10467",317,"bronx",120,2.64166666666667,"2.6-2.79"
"91","10468",273,"bronx",88,3.10227272727273,"3.0-3.19"
"92","10469",186,"bronx",69,2.69565217391304,"2.6-2.79"
"93","10470",106,"bronx",41,2.58536585365854,"< 2.6"
"94","10471",157,"bronx",52,3.01923076923077,"3.0-3.19"
"95","10472",281,"bronx",97,2.89690721649485,"2.8-2.99"
"96","10473",85,"bronx",25,3.4,"3.2-3.39"
"97","10474",81,"bronx",32,2.53125,"< 2.6"
"98","10475",122,"bronx",47,2.59574468085106,"< 2.6"
"99","10510",10,"bronx",2,5,"> 3.6"
"100","11001",6,"queens",3,2,"< 2.6"
"101","11004",72,"queens",28,2.57142857142857,"< 2.6"
"102","11005",5,"queens",2,2.5,"< 2.6"
"103","11040",48,"queens",17,2.82352941176471,"2.8-2.99"
"104","11101",681,"queens",240,2.8375,"2.8-2.99"
"105","11102",185,"queens",68,2.72058823529412,"2.6-2.79"
"106","11103",456,"queens",174,2.62068965517241,"2.6-2.79"
"107","11104",244,"queens",84,2.9047619047619,"2.8-2.99"
"108","11105",319,"queens",116,2.75,"2.6-2.79"
"109","11106",360,"queens",136,2.64705882352941,"2.6-2.79"
"110","11109",32,"queens",8,4,"> 3.6"
"111","11201",920,"kings",324,2.83950617283951,"2.8-2.99"
"112","11203",351,"kings",117,3,"2.8-2.99"
"113","11204",316,"kings",108,2.92592592592593,"2.8-2.99"
"114","11205",336,"kings",118,2.84745762711864,"2.8-2.99"
"115","11206",374,"kings",131,2.85496183206107,"2.8-2.99"
"116","11207",355,"kings",121,2.93388429752066,"2.8-2.99"
"117","11208",283,"kings",94,3.01063829787234,"3.0-3.19"
"118","11209",677,"kings",224,3.02232142857143,"3.0-3.19"
"119","11210",173,"kings",67,2.58208955223881,"< 2.6"
"120","11211",859,"kings",310,2.77096774193548,"2.6-2.79"
"121","11212",292,"kings",96,3.04166666666667,"3.0-3.19"
"122","11213",287,"kings",87,3.29885057471264,"3.2-3.39"
"123","11214",538,"kings",164,3.28048780487805,"3.2-3.39"
"124","11215",816,"kings",302,2.70198675496689,"2.6-2.79"
"125","11216",347,"kings",125,2.776,"2.6-2.79"
"126","11217",572,"kings",230,2.48695652173913,"< 2.6"
"127","11218",366,"kings",122,3,"2.8-2.99"
"128","11219",266,"kings",92,2.89130434782609,"2.8-2.99"
"129","11220",898,"kings",280,3.20714285714286,"3.2-3.39"
"130","11221",263,"kings",89,2.95505617977528,"2.8-2.99"
"131","11222",538,"kings",183,2.93989071038251,"2.8-2.99"
"132","11223",418,"kings",155,2.69677419354839,"2.6-2.79"
"133","11224",141,"kings",59,2.38983050847458,"< 2.6"
"134","11225",324,"kings",103,3.14563106796116,"3.0-3.19"
"135","11226",864,"kings",300,2.88,"2.8-2.99"
"136","11228",131,"kings",48,2.72916666666667,"2.6-2.79"
"137","11229",373,"kings",119,3.13445378151261,"3.0-3.19"
"138","11230",328,"kings",103,3.18446601941748,"3.0-3.19"
"139","11231",357,"kings",135,2.64444444444444,"2.6-2.79"
"140","11232",266,"kings",88,3.02272727272727,"3.0-3.19"
"141","11233",173,"kings",62,2.79032258064516,"2.6-2.79"
"142","11234",329,"kings",119,2.76470588235294,"2.6-2.79"
"143","11235",410,"kings",148,2.77027027027027,"2.6-2.79"
"144","11236",344,"kings",110,3.12727272727273,"3.0-3.19"
"145","11237",515,"kings",163,3.15950920245399,"3.0-3.19"
"146","11238",570,"kings",199,2.8643216080402,"2.8-2.99"
"147","11239",33,"kings",12,2.75,"2.6-2.79"
"148","11354",924,"queens",302,3.05960264900662,"3.0-3.19"
"149","11355",461,"queens",168,2.74404761904762,"2.6-2.79"
"150","11356",123,"queens",44,2.79545454545455,"2.6-2.79"
"151","11357",167,"queens",64,2.609375,"2.6-2.79"
"152","11358",363,"queens",125,2.904,"2.8-2.99"
"153","11360",66,"queens",24,2.75,"2.6-2.79"
"154","11361",319,"queens",114,2.79824561403509,"2.6-2.79"
"155","11362",142,"queens",44,3.22727272727273,"3.2-3.39"
"156","11363",21,"queens",10,2.1,"< 2.6"
"157","11364",123,"queens",47,2.61702127659574,"2.6-2.79"
"158","11365",86,"queens",31,2.7741935483871,"2.6-2.79"
"159","11366",136,"queens",49,2.77551020408163,"2.6-2.79"
"160","11367",129,"queens",47,2.74468085106383,"2.6-2.79"
"161","11368",660,"queens",275,2.4,"< 2.6"
"162","11369",139,"queens",73,1.9041095890411,"< 2.6"
"163","11370",42,"queens",23,1.82608695652174,"< 2.6"
"164","11371",43,"queens",27,1.59259259259259,"< 2.6"
"165","11372",933,"queens",311,3,"2.8-2.99"
"166","11373",564,"queens",198,2.84848484848485,"2.8-2.99"
"167","11374",224,"queens",86,2.6046511627907,"2.6-2.79"
"168","11375",520,"queens",196,2.6530612244898,"2.6-2.79"
"169","11377",476,"queens",185,2.57297297297297,"< 2.6"
"170","11378",197,"queens",68,2.89705882352941,"2.8-2.99"
"171","11379",105,"queens",38,2.76315789473684,"2.6-2.79"
"172","11385",621,"queens",237,2.62025316455696,"2.6-2.79"
"173","11411",70,"queens",24,2.91666666666667,"2.8-2.99"
"174","11412",81,"queens",37,2.18918918918919,"< 2.6"
"175","11413",91,"queens",34,2.67647058823529,"2.6-2.79"
"176","11414",127,"queens",47,2.70212765957447,"2.6-2.79"
"177","11415",110,"queens",34,3.23529411764706,"3.2-3.39"
"178","11416",96,"queens",34,2.82352941176471,"2.8-2.99"
"179","11417",188,"queens",66,2.84848484848485,"2.8-2.99"
"180","11418",192,"queens",64,3,"2.8-2.99"
"181","11419",222,"queens",79,2.81012658227848,"2.8-2.99"
"182","11420",189,"queens",74,2.55405405405405,"< 2.6"
"183","11421",224,"queens",74,3.02702702702703,"3.0-3.19"
"184","11422",73,"queens",26,2.80769230769231,"2.8-2.99"
"185","11423",52,"queens",21,2.47619047619048,"< 2.6"
"186","11426",96,"queens",32,3,"2.8-2.99"
"187","11427",63,"queens",18,3.5,"3.4-3.59"
"188","11428",113,"queens",42,2.69047619047619,"2.6-2.79"
"189","11429",63,"queens",23,2.73913043478261,"2.6-2.79"
"190","11430",302,"queens",135,2.23703703703704,"< 2.6"
"191","11432",412,"queens",155,2.65806451612903,"2.6-2.79"
"192","11433",76,"queens",24,3.16666666666667,"3.0-3.19"
"193","11434",174,"queens",66,2.63636363636364,"2.6-2.79"
"194","11435",252,"queens",101,2.4950495049505,"< 2.6"
"195","11436",44,"queens",19,2.31578947368421,"< 2.6"
"196","11451",6,"queens",1,6,"> 3.6"
"197","11691",140,"queens",46,3.04347826086957,"3.0-3.19"
"198","11692",20,"queens",9,2.22222222222222,"< 2.6"
"199","11693",73,"queens",25,2.92,"2.8-2.99"
"200","11694",108,"queens",43,2.51162790697674,"< 2.6"
"201","11697",6,"queens",2,3,"2.8-2.99"
