"","region","freq","BORO","REST","orival","value"
"81","10463",86,"bronx",96,0.895833333333333,"0.8-0.99"
"82","10464",32,"bronx",33,0.96969696969697,"0.8-0.99"
"83","10465",45,"bronx",64,0.703125,"0.6-0.79"
"84","10466",55,"bronx",85,0.647058823529412,"0.6-0.79"
"85","10467",89,"bronx",120,0.741666666666667,"0.6-0.79"
"86","10468",75,"bronx",88,0.852272727272727,"0.8-0.99"
"87","10469",60,"bronx",69,0.869565217391304,"0.8-0.99"
"88","10470",32,"bronx",41,0.780487804878049,"0.6-0.79"
"89","10471",43,"bronx",52,0.826923076923077,"0.8-0.99"
"90","10472",73,"bronx",97,0.752577319587629,"0.6-0.79"
"91","10473",18,"bronx",25,0.72,"0.6-0.79"
"92","10474",17,"bronx",32,0.53125,"< 0.6"
"93","10475",27,"bronx",47,0.574468085106383,"< 0.6"
"94","10510",3,"bronx",2,1.5,"1.4-1.59"
"95","11001",2,"queens",3,0.666666666666667,"0.6-0.79"
"96","11004",27,"queens",28,0.964285714285714,"0.8-0.99"
"97","11005",3,"queens",2,1.5,"1.4-1.59"
"98","11040",17,"queens",17,1,"0.8-0.99"
"99","11101",211,"queens",240,0.879166666666667,"0.8-0.99"
"100","11102",60,"queens",68,0.882352941176471,"0.8-0.99"
"101","11103",125,"queens",174,0.718390804597701,"0.6-0.79"
"102","11104",77,"queens",84,0.916666666666667,"0.8-0.99"
"103","11105",97,"queens",116,0.836206896551724,"0.8-0.99"
"104","11106",114,"queens",136,0.838235294117647,"0.8-0.99"
"105","11109",15,"queens",8,1.875,"> 1.6"
"106","11201",288,"kings",324,0.888888888888889,"0.8-0.99"
"107","11203",79,"kings",117,0.675213675213675,"0.6-0.79"
"108","11204",94,"kings",108,0.87037037037037,"0.8-0.99"
"109","11205",117,"kings",118,0.991525423728814,"0.8-0.99"
"110","11206",116,"kings",131,0.885496183206107,"0.8-0.99"
"111","11207",109,"kings",121,0.900826446280992,"0.8-0.99"
"112","11208",95,"kings",94,1.01063829787234,"1.0-1.19"
"113","11209",185,"kings",224,0.825892857142857,"0.8-0.99"
"114","11210",46,"kings",67,0.686567164179104,"0.6-0.79"
"115","11211",282,"kings",310,0.909677419354839,"0.8-0.99"
"116","11212",89,"kings",96,0.927083333333333,"0.8-0.99"
"117","11213",99,"kings",87,1.13793103448276,"1.0-1.19"
"118","11214",153,"kings",164,0.932926829268293,"0.8-0.99"
"119","11215",242,"kings",302,0.801324503311258,"0.8-0.99"
"120","11216",115,"kings",125,0.92,"0.8-0.99"
"121","11217",161,"kings",230,0.7,"0.6-0.79"
"122","11218",108,"kings",122,0.885245901639344,"0.8-0.99"
"123","11219",77,"kings",92,0.83695652173913,"0.8-0.99"
"124","11220",279,"kings",280,0.996428571428571,"0.8-0.99"
"125","11221",73,"kings",89,0.820224719101124,"0.8-0.99"
"126","11222",151,"kings",183,0.825136612021858,"0.8-0.99"
"127","11223",117,"kings",155,0.754838709677419,"0.6-0.79"
"128","11224",54,"kings",59,0.915254237288136,"0.8-0.99"
"129","11225",86,"kings",103,0.83495145631068,"0.8-0.99"
"130","11226",248,"kings",300,0.826666666666667,"0.8-0.99"
"131","11228",40,"kings",48,0.833333333333333,"0.8-0.99"
"132","11229",120,"kings",119,1.00840336134454,"1.0-1.19"
"133","11230",104,"kings",103,1.00970873786408,"1.0-1.19"
"134","11231",122,"kings",135,0.903703703703704,"0.8-0.99"
"135","11232",93,"kings",88,1.05681818181818,"1.0-1.19"
"136","11233",50,"kings",62,0.806451612903226,"0.8-0.99"
"137","11234",91,"kings",119,0.764705882352941,"0.6-0.79"
"138","11235",125,"kings",148,0.844594594594595,"0.8-0.99"
"139","11236",104,"kings",110,0.945454545454545,"0.8-0.99"
"140","11237",160,"kings",163,0.98159509202454,"0.8-0.99"
"141","11238",179,"kings",199,0.899497487437186,"0.8-0.99"
"142","11239",14,"kings",12,1.16666666666667,"1.0-1.19"
"143","11354",298,"queens",302,0.986754966887417,"0.8-0.99"
"144","11355",173,"queens",168,1.0297619047619,"1.0-1.19"
"145","11356",49,"queens",44,1.11363636363636,"1.0-1.19"
"146","11357",65,"queens",64,1.015625,"1.0-1.19"
"147","11358",129,"queens",125,1.032,"1.0-1.19"
"148","11360",27,"queens",24,1.125,"1.0-1.19"
"149","11361",114,"queens",114,1,"0.8-0.99"
"150","11362",42,"queens",44,0.954545454545455,"0.8-0.99"
"151","11363",6,"queens",10,0.6,"< 0.6"
"152","11364",50,"queens",47,1.06382978723404,"1.0-1.19"
"153","11365",28,"queens",31,0.903225806451613,"0.8-0.99"
"154","11366",45,"queens",49,0.918367346938776,"0.8-0.99"
"155","11367",42,"queens",47,0.893617021276596,"0.8-0.99"
"156","11368",179,"queens",275,0.650909090909091,"0.6-0.79"
"157","11369",48,"queens",73,0.657534246575342,"0.6-0.79"
"158","11370",10,"queens",23,0.434782608695652,"< 0.6"
"159","11371",11,"queens",27,0.407407407407407,"< 0.6"
"160","11372",314,"queens",311,1.0096463022508,"1.0-1.19"
"161","11373",153,"queens",198,0.772727272727273,"0.6-0.79"
"162","11374",63,"queens",86,0.732558139534884,"0.6-0.79"
"163","11375",169,"queens",196,0.862244897959184,"0.8-0.99"
"164","11377",139,"queens",185,0.751351351351351,"0.6-0.79"
"165","11378",61,"queens",68,0.897058823529412,"0.8-0.99"
"166","11379",36,"queens",38,0.947368421052632,"0.8-0.99"
"167","11385",161,"queens",237,0.679324894514768,"0.6-0.79"
"168","11411",23,"queens",24,0.958333333333333,"0.8-0.99"
"169","11412",24,"queens",37,0.648648648648649,"0.6-0.79"
"170","11413",25,"queens",34,0.735294117647059,"0.6-0.79"
"171","11414",43,"queens",47,0.914893617021277,"0.8-0.99"
"172","11415",30,"queens",34,0.882352941176471,"0.8-0.99"
"173","11416",27,"queens",34,0.794117647058823,"0.6-0.79"
"174","11417",59,"queens",66,0.893939393939394,"0.8-0.99"
"175","11418",66,"queens",64,1.03125,"1.0-1.19"
"176","11419",74,"queens",79,0.936708860759494,"0.8-0.99"
"177","11420",61,"queens",74,0.824324324324324,"0.8-0.99"
"178","11421",75,"queens",74,1.01351351351351,"1.0-1.19"
"179","11422",18,"queens",26,0.692307692307692,"0.6-0.79"
"180","11423",12,"queens",21,0.571428571428571,"< 0.6"
"181","11426",33,"queens",32,1.03125,"1.0-1.19"
"182","11427",24,"queens",18,1.33333333333333,"1.2-1.39"
"183","11428",42,"queens",42,1,"0.8-0.99"
"184","11429",15,"queens",23,0.652173913043478,"0.6-0.79"
"185","11430",110,"queens",135,0.814814814814815,"0.8-0.99"
"186","11432",130,"queens",155,0.838709677419355,"0.8-0.99"
"187","11433",23,"queens",24,0.958333333333333,"0.8-0.99"
"188","11434",57,"queens",66,0.863636363636364,"0.8-0.99"
"189","11435",81,"queens",101,0.801980198019802,"0.8-0.99"
"190","11436",11,"queens",19,0.578947368421053,"< 0.6"
"191","11451",2,"queens",1,2,"> 1.6"
"192","11691",44,"queens",46,0.956521739130435,"0.8-0.99"
"193","11692",7,"queens",9,0.777777777777778,"0.6-0.79"
"194","11693",21,"queens",25,0.84,"0.8-0.99"
"195","11694",37,"queens",43,0.86046511627907,"0.8-0.99"
"196","11697",2,"queens",2,1,"0.8-0.99"
