"","region","freq","BORO","REST","orival","value"
"86","10462",96,"bronx",134,0.716417910447761,"0.6-0.79"
"87","10463",78,"bronx",108,0.722222222222222,"0.6-0.79"
"88","10464",20,"bronx",37,0.540540540540541,"< 0.6"
"89","10465",33,"bronx",67,0.492537313432836,"< 0.6"
"90","10466",41,"bronx",78,0.525641025641026,"< 0.6"
"91","10467",80,"bronx",126,0.634920634920635,"0.6-0.79"
"92","10468",59,"bronx",86,0.686046511627907,"0.6-0.79"
"93","10469",57,"bronx",85,0.670588235294118,"0.6-0.79"
"94","10470",36,"bronx",39,0.923076923076923,"0.8-0.99"
"95","10471",26,"bronx",44,0.590909090909091,"< 0.6"
"96","10472",78,"bronx",98,0.795918367346939,"0.6-0.79"
"97","10473",17,"bronx",21,0.80952380952381,"0.8-0.99"
"98","10474",24,"bronx",27,0.888888888888889,"0.8-0.99"
"99","10475",40,"bronx",52,0.769230769230769,"0.6-0.79"
"100","10510",1,"bronx",1,1,"0.8-0.99"
"101","11001",1,"queens",1,1,"0.8-0.99"
"102","11004",20,"queens",22,0.909090909090909,"0.8-0.99"
"103","11005",5,"queens",3,1.66666666666667,"> 1.6"
"104","11040",21,"queens",18,1.16666666666667,"1.0-1.19"
"105","11101",225,"queens",236,0.953389830508475,"0.8-0.99"
"106","11102",64,"queens",70,0.914285714285714,"0.8-0.99"
"107","11103",131,"queens",179,0.731843575418994,"0.6-0.79"
"108","11104",76,"queens",92,0.826086956521739,"0.8-0.99"
"109","11105",83,"queens",114,0.728070175438597,"0.6-0.79"
"110","11106",132,"queens",137,0.963503649635037,"0.8-0.99"
"111","11109",6,"queens",7,0.857142857142857,"0.8-0.99"
"112","11201",300,"kings",321,0.934579439252336,"0.8-0.99"
"113","11203",86,"kings",125,0.688,"0.6-0.79"
"114","11204",107,"kings",119,0.899159663865546,"0.8-0.99"
"115","11205",97,"kings",123,0.788617886178862,"0.6-0.79"
"116","11206",117,"kings",127,0.921259842519685,"0.8-0.99"
"117","11207",94,"kings",112,0.839285714285714,"0.8-0.99"
"118","11208",87,"kings",109,0.798165137614679,"0.6-0.79"
"119","11209",174,"kings",220,0.790909090909091,"0.6-0.79"
"120","11210",66,"kings",74,0.891891891891892,"0.8-0.99"
"121","11211",300,"kings",326,0.920245398773006,"0.8-0.99"
"122","11212",89,"kings",99,0.898989898989899,"0.8-0.99"
"123","11213",105,"kings",95,1.10526315789474,"1.0-1.19"
"124","11214",152,"kings",152,1,"0.8-0.99"
"125","11215",253,"kings",297,0.851851851851852,"0.8-0.99"
"126","11216",138,"kings",147,0.938775510204082,"0.8-0.99"
"127","11217",199,"kings",226,0.880530973451327,"0.8-0.99"
"128","11218",112,"kings",120,0.933333333333333,"0.8-0.99"
"129","11219",76,"kings",83,0.91566265060241,"0.8-0.99"
"130","11220",320,"kings",327,0.978593272171254,"0.8-0.99"
"131","11221",62,"kings",86,0.720930232558139,"0.6-0.79"
"132","11222",138,"kings",172,0.802325581395349,"0.8-0.99"
"133","11223",132,"kings",149,0.885906040268456,"0.8-0.99"
"134","11224",52,"kings",65,0.8,"0.6-0.79"
"135","11225",66,"kings",103,0.640776699029126,"0.6-0.79"
"136","11226",278,"kings",299,0.929765886287625,"0.8-0.99"
"137","11228",43,"kings",47,0.914893617021277,"0.8-0.99"
"138","11229",94,"kings",105,0.895238095238095,"0.8-0.99"
"139","11230",85,"kings",84,1.01190476190476,"1.0-1.19"
"140","11231",101,"kings",119,0.848739495798319,"0.8-0.99"
"141","11232",92,"kings",96,0.958333333333333,"0.8-0.99"
"142","11233",52,"kings",63,0.825396825396825,"0.8-0.99"
"143","11234",94,"kings",139,0.676258992805755,"0.6-0.79"
"144","11235",130,"kings",142,0.915492957746479,"0.8-0.99"
"145","11236",86,"kings",114,0.754385964912281,"0.6-0.79"
"146","11237",164,"kings",168,0.976190476190476,"0.8-0.99"
"147","11238",192,"kings",194,0.989690721649485,"0.8-0.99"
"148","11239",13,"kings",16,0.8125,"0.8-0.99"
"149","11354",344,"queens",321,1.07165109034268,"1.0-1.19"
"150","11355",174,"queens",168,1.03571428571429,"1.0-1.19"
"151","11356",33,"queens",34,0.970588235294118,"0.8-0.99"
"152","11357",39,"queens",47,0.829787234042553,"0.8-0.99"
"153","11358",87,"queens",93,0.935483870967742,"0.8-0.99"
"154","11360",18,"queens",20,0.9,"0.8-0.99"
"155","11361",75,"queens",91,0.824175824175824,"0.8-0.99"
"156","11362",35,"queens",48,0.729166666666667,"0.6-0.79"
"157","11363",9,"queens",11,0.818181818181818,"0.8-0.99"
"158","11364",41,"queens",42,0.976190476190476,"0.8-0.99"
"159","11365",25,"queens",33,0.757575757575758,"0.6-0.79"
"160","11366",41,"queens",43,0.953488372093023,"0.8-0.99"
"161","11367",28,"queens",42,0.666666666666667,"0.6-0.79"
"162","11368",209,"queens",272,0.768382352941177,"0.6-0.79"
"163","11369",40,"queens",72,0.555555555555556,"< 0.6"
"164","11370",21,"queens",24,0.875,"0.8-0.99"
"165","11371",7,"queens",29,0.241379310344828,"< 0.6"
"166","11372",285,"queens",287,0.993031358885017,"0.8-0.99"
"167","11373",152,"queens",192,0.791666666666667,"0.6-0.79"
"168","11374",64,"queens",79,0.810126582278481,"0.8-0.99"
"169","11375",143,"queens",165,0.866666666666667,"0.8-0.99"
"170","11377",128,"queens",160,0.8,"0.6-0.79"
"171","11378",71,"queens",71,1,"0.8-0.99"
"172","11379",28,"queens",41,0.682926829268293,"0.6-0.79"
"173","11385",175,"queens",223,0.7847533632287,"0.6-0.79"
"174","11411",14,"queens",22,0.636363636363636,"0.6-0.79"
"175","11412",24,"queens",35,0.685714285714286,"0.6-0.79"
"176","11413",25,"queens",40,0.625,"0.6-0.79"
"177","11414",41,"queens",41,1,"0.8-0.99"
"178","11415",31,"queens",32,0.96875,"0.8-0.99"
"179","11416",31,"queens",34,0.911764705882353,"0.8-0.99"
"180","11417",49,"queens",59,0.830508474576271,"0.8-0.99"
"181","11418",80,"queens",81,0.987654320987654,"0.8-0.99"
"182","11419",92,"queens",88,1.04545454545455,"1.0-1.19"
"183","11420",49,"queens",84,0.583333333333333,"< 0.6"
"184","11421",57,"queens",69,0.826086956521739,"0.8-0.99"
"185","11422",15,"queens",31,0.483870967741935,"< 0.6"
"186","11423",24,"queens",30,0.8,"0.6-0.79"
"187","11426",16,"queens",31,0.516129032258065,"< 0.6"
"188","11427",12,"queens",17,0.705882352941177,"0.6-0.79"
"189","11428",25,"queens",31,0.806451612903226,"0.8-0.99"
"190","11429",14,"queens",22,0.636363636363636,"0.6-0.79"
"191","11430",61,"queens",148,0.412162162162162,"< 0.6"
"192","11432",140,"queens",162,0.864197530864197,"0.8-0.99"
"193","11433",18,"queens",22,0.818181818181818,"0.8-0.99"
"194","11434",76,"queens",73,1.04109589041096,"1.0-1.19"
"195","11435",71,"queens",99,0.717171717171717,"0.6-0.79"
"196","11436",11,"queens",18,0.611111111111111,"0.6-0.79"
"197","11691",22,"queens",36,0.611111111111111,"0.6-0.79"
"198","11692",5,"queens",5,1,"0.8-0.99"
"199","11693",16,"queens",26,0.615384615384615,"0.6-0.79"
"200","11694",38,"queens",30,1.26666666666667,"1.2-1.39"
"201","11697",6,"queens",5,1.2,"1.0-1.19"
